danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.903,0.716,1,-7.104,1,0.337,0.066,0.0,0.157,0.568,100.074,audio_features,0nViXBvpTuZz9UTC7QvZtY,spotify:track:0nViXBvpTuZz9UTC7QvZtY,https://api.spotify.com/v1/tracks/0nViXBvpTuZz9UTC7QvZtY,https://api.spotify.com/v1/audio-analysis/0nViXBvpTuZz9UTC7QvZtY,199480,4
0.335,0.988,0,-2.753,1,0.0801,0.000124,2.31e-06,0.279,0.56,187.967,audio_features,6V66GexEgZLNQZoSTdChmO,spotify:track:6V66GexEgZLNQZoSTdChmO,https://api.spotify.com/v1/tracks/6V66GexEgZLNQZoSTdChmO,https://api.spotify.com/v1/audio-analysis/6V66GexEgZLNQZoSTdChmO,144840,4
0.277,0.802,11,-7.025,0,0.0844,5.79e-05,0.732,0.179,0.0865,94.435,audio_features,4SWTSzsLwrvJ0TGHNDCd0a,spotify:track:4SWTSzsLwrvJ0TGHNDCd0a,https://api.spotify.com/v1/tracks/4SWTSzsLwrvJ0TGHNDCd0a,https://api.spotify.com/v1/audio-analysis/4SWTSzsLwrvJ0TGHNDCd0a,461333,3
0.418,0.992,3,-2.573,1,0.125,7.81e-05,1.37e-05,0.0955,0.272,154.0,audio_features,5nWPLO51xLHcAZ2GYObYJD,spotify:track:5nWPLO51xLHcAZ2GYObYJD,https://api.spotify.com/v1/tracks/5nWPLO51xLHcAZ2GYObYJD,https://api.spotify.com/v1/audio-analysis/5nWPLO51xLHcAZ2GYObYJD,176533,4
0.625,0.456,9,-9.537,1,0.0364,0.104,0.000161,0.334,0.642,73.927,audio_features,5mCQirG6bW3iDN0gpdoxrP,spotify:track:5mCQirG6bW3iDN0gpdoxrP,https://api.spotify.com/v1/tracks/5mCQirG6bW3iDN0gpdoxrP,https://api.spotify.com/v1/audio-analysis/5mCQirG6bW3iDN0gpdoxrP,289240,4
0.62,0.148,1,-13.124,0,0.078,0.954,0.0,0.0968,0.579,114.627,audio_features,2iSxljzM8Xw9EEIGBRW1CD,spotify:track:2iSxljzM8Xw9EEIGBRW1CD,https://api.spotify.com/v1/tracks/2iSxljzM8Xw9EEIGBRW1CD,https://api.spotify.com/v1/audio-analysis/2iSxljzM8Xw9EEIGBRW1CD,108573,4
0.617,0.792,1,-8.523,1,0.043,0.121,0.0807,0.138,0.64,99.823,audio_features,2SL56OF774pYUz8cWN6Jg0,spotify:track:2SL56OF774pYUz8cWN6Jg0,https://api.spotify.com/v1/tracks/2SL56OF774pYUz8cWN6Jg0,https://api.spotify.com/v1/audio-analysis/2SL56OF774pYUz8cWN6Jg0,317733,4
0.667,0.614,10,-4.995,1,0.0314,0.0663,0.0,0.111,0.161,113.979,audio_features,14hJ5tc1VCFMWhVn9axRTC,spotify:track:14hJ5tc1VCFMWhVn9axRTC,https://api.spotify.com/v1/tracks/14hJ5tc1VCFMWhVn9axRTC,https://api.spotify.com/v1/audio-analysis/14hJ5tc1VCFMWhVn9axRTC,214533,4
0.244,0.897,1,-2.402,1,0.0479,0.000992,0.00458,0.106,0.232,152.997,audio_features,4mj2UMyJTBTaO7pffAK29j,spotify:track:4mj2UMyJTBTaO7pffAK29j,https://api.spotify.com/v1/tracks/4mj2UMyJTBTaO7pffAK29j,https://api.spotify.com/v1/audio-analysis/4mj2UMyJTBTaO7pffAK29j,328867,4
0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,audio_features,7brQHA2CgQpcMBiOlfiXYb,spotify:track:7brQHA2CgQpcMBiOlfiXYb,https://api.spotify.com/v1/tracks/7brQHA2CgQpcMBiOlfiXYb,https://api.spotify.com/v1/audio-analysis/7brQHA2CgQpcMBiOlfiXYb,251187,4
0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,audio_features,1fCeXjoRExPP2qwSBh2aST,spotify:track:1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/tracks/1fCeXjoRExPP2qwSBh2aST,https://api.spotify.com/v1/audio-analysis/1fCeXjoRExPP2qwSBh2aST,186945,4
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
0.531,0.491,5,-5.47,0,0.042,0.447,0.0,0.0703,0.521,129.38,audio_features,0XPlSuCVQ1nOhzTpFgnDSz,spotify:track:0XPlSuCVQ1nOhzTpFgnDSz,https://api.spotify.com/v1/tracks/0XPlSuCVQ1nOhzTpFgnDSz,https://api.spotify.com/v1/audio-analysis/0XPlSuCVQ1nOhzTpFgnDSz,194998,4
0.594,0.807,7,-6.609,1,0.0322,0.0168,0.018,0.0738,0.447,160.066,audio_features,4VG0PlNOkzE24RQa55Ze8B,spotify:track:4VG0PlNOkzE24RQa55Ze8B,https://api.spotify.com/v1/tracks/4VG0PlNOkzE24RQa55Ze8B,https://api.spotify.com/v1/audio-analysis/4VG0PlNOkzE24RQa55Ze8B,289973,4
0.707,0.346,11,-12.397,0,0.0251,0.69,0.145,0.1,0.49,85.094,audio_features,02BsTeJE4q5gWOTt58ur5U,spotify:track:02BsTeJE4q5gWOTt58ur5U,https://api.spotify.com/v1/tracks/02BsTeJE4q5gWOTt58ur5U,https://api.spotify.com/v1/audio-analysis/02BsTeJE4q5gWOTt58ur5U,295050,4
0.679,0.559,9,-7.248,0,0.0407,0.0131,0.0,0.25,0.522,130.042,audio_features,1TOrlSz3tTWJKttHdoWZ3d,spotify:track:1TOrlSz3tTWJKttHdoWZ3d,https://api.spotify.com/v1/tracks/1TOrlSz3tTWJKttHdoWZ3d,https://api.spotify.com/v1/audio-analysis/1TOrlSz3tTWJKttHdoWZ3d,184615,4
0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,audio_features,19Shlms2uTnOjIUg50TXzd,spotify:track:19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/tracks/19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/audio-analysis/19Shlms2uTnOjIUg50TXzd,134400,4
0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,audio_features,1NhPKVLsHhFUHIOZ32QnS2,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4
0.655,0.56,9,-7.97,1,0.0389,0.124,3.75e-06,0.106,0.0917,154.957,audio_features,4Zc4kyc7VSdZNF9wFeBIcz,spotify:track:4Zc4kyc7VSdZNF9wFeBIcz,https://api.spotify.com/v1/tracks/4Zc4kyc7VSdZNF9wFeBIcz,https://api.spotify.com/v1/audio-analysis/4Zc4kyc7VSdZNF9wFeBIcz,168484,4
0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,audio_features,5ls62WNKHUUrdF3r1cv83T,spotify:track:5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/tracks/5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/audio-analysis/5ls62WNKHUUrdF3r1cv83T,131213,4
0.603,0.568,6,-10.799,0,0.258,0.286,0.00215,0.117,0.357,151.982,audio_features,4nXr5xqm40jt6uZqYUYVWl,spotify:track:4nXr5xqm40jt6uZqYUYVWl,https://api.spotify.com/v1/tracks/4nXr5xqm40jt6uZqYUYVWl,https://api.spotify.com/v1/audio-analysis/4nXr5xqm40jt6uZqYUYVWl,201480,4
0.697,0.608,4,-10.976,0,0.0463,0.0295,0.0,0.276,0.725,133.879,audio_features,5CdJveJgiGXoGwDFqF6afp,spotify:track:5CdJveJgiGXoGwDFqF6afp,https://api.spotify.com/v1/tracks/5CdJveJgiGXoGwDFqF6afp,https://api.spotify.com/v1/audio-analysis/5CdJveJgiGXoGwDFqF6afp,274533,4
0.627,0.505,6,-12.659,1,0.0549,0.197,0.0149,0.0583,0.146,100.005,audio_features,095nyFKlTwa9JIp9cVrHOF,spotify:track:095nyFKlTwa9JIp9cVrHOF,https://api.spotify.com/v1/tracks/095nyFKlTwa9JIp9cVrHOF,https://api.spotify.com/v1/audio-analysis/095nyFKlTwa9JIp9cVrHOF,215973,4
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,3qiyyUfYe7CRYLucrPmulD,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,300400,4
0.729,0.545,10,-7.963,0,0.348,0.00212,0.0,0.252,0.48,173.992,audio_features,37BrNa9rvTl75uW7nL00ic,spotify:track:37BrNa9rvTl75uW7nL00ic,https://api.spotify.com/v1/tracks/37BrNa9rvTl75uW7nL00ic,https://api.spotify.com/v1/audio-analysis/37BrNa9rvTl75uW7nL00ic,224202,4
0.552,0.914,4,-4.112,1,0.0399,7.12e-05,1.68e-06,0.187,0.3,113.075,audio_features,6WSJ5SmQubgYOXM66Eo9va,spotify:track:6WSJ5SmQubgYOXM66Eo9va,https://api.spotify.com/v1/tracks/6WSJ5SmQubgYOXM66Eo9va,https://api.spotify.com/v1/audio-analysis/6WSJ5SmQubgYOXM66Eo9va,167067,4
0.518,0.183,0,-10.246,1,0.043,0.887,0.0,0.108,0.106,109.011,audio_features,3pU68iUbatcIjQD7PlIzFX,spotify:track:3pU68iUbatcIjQD7PlIzFX,https://api.spotify.com/v1/tracks/3pU68iUbatcIjQD7PlIzFX,https://api.spotify.com/v1/audio-analysis/3pU68iUbatcIjQD7PlIzFX,207573,4
0.604,0.483,10,-9.279,0,0.0457,0.711,9.44e-05,0.117,0.187,120.064,audio_features,0BzncqR8TyG5Jzy7NNk9pm,spotify:track:0BzncqR8TyG5Jzy7NNk9pm,https://api.spotify.com/v1/tracks/0BzncqR8TyG5Jzy7NNk9pm,https://api.spotify.com/v1/audio-analysis/0BzncqR8TyG5Jzy7NNk9pm,307856,4
0.774,0.605,7,-4.817,1,0.0951,0.00374,0.0,0.101,0.281,129.933,audio_features,5zswGvnODIurh2dUHcVrBa,spotify:track:5zswGvnODIurh2dUHcVrBa,https://api.spotify.com/v1/tracks/5zswGvnODIurh2dUHcVrBa,https://api.spotify.com/v1/audio-analysis/5zswGvnODIurh2dUHcVrBa,178013,4
0.751,0.603,4,-11.129,0,0.0549,0.025,0.00836,0.0537,0.474,101.936,audio_features,4aLQ6VBFJl7i8msvDOjIsp,spotify:track:4aLQ6VBFJl7i8msvDOjIsp,https://api.spotify.com/v1/tracks/4aLQ6VBFJl7i8msvDOjIsp,https://api.spotify.com/v1/audio-analysis/4aLQ6VBFJl7i8msvDOjIsp,352933,4
0.458,0.58,11,-4.891,0,0.0306,0.0508,0.0142,0.157,0.214,85.964,audio_features,7gd9BBTPlJyMRpHPfkPneX,spotify:track:7gd9BBTPlJyMRpHPfkPneX,https://api.spotify.com/v1/tracks/7gd9BBTPlJyMRpHPfkPneX,https://api.spotify.com/v1/audio-analysis/7gd9BBTPlJyMRpHPfkPneX,249867,4
0.153,0.103,0,-20.648,0,0.0387,0.964,0.912,0.103,0.0334,83.97,audio_features,32EM4u10tR9jC9Z6iLwGiH,spotify:track:32EM4u10tR9jC9Z6iLwGiH,https://api.spotify.com/v1/tracks/32EM4u10tR9jC9Z6iLwGiH,https://api.spotify.com/v1/audio-analysis/32EM4u10tR9jC9Z6iLwGiH,189088,4
0.895,0.539,7,-8.702,1,0.0555,0.0046,0.000342,0.111,0.751,125.018,audio_features,3tHxSHgsAHP2I7wz2I9ojA,spotify:track:3tHxSHgsAHP2I7wz2I9ojA,https://api.spotify.com/v1/tracks/3tHxSHgsAHP2I7wz2I9ojA,https://api.spotify.com/v1/audio-analysis/3tHxSHgsAHP2I7wz2I9ojA,358446,4
0.329,0.867,2,-8.789,1,0.0506,0.0211,0.00856,0.134,0.315,145.81,audio_features,4wCMKxkE3eMOTtlAx0NFEM,spotify:track:4wCMKxkE3eMOTtlAx0NFEM,https://api.spotify.com/v1/tracks/4wCMKxkE3eMOTtlAx0NFEM,https://api.spotify.com/v1/audio-analysis/4wCMKxkE3eMOTtlAx0NFEM,630880,4
0.551,0.615,5,-12.376,1,0.433,0.0726,0.0,0.128,0.544,81.656,audio_features,1CBCbfNkHONKwLE1EMkJKT,spotify:track:1CBCbfNkHONKwLE1EMkJKT,https://api.spotify.com/v1/tracks/1CBCbfNkHONKwLE1EMkJKT,https://api.spotify.com/v1/audio-analysis/1CBCbfNkHONKwLE1EMkJKT,188027,4
0.538,0.748,10,-7.352,0,0.0549,0.0193,9.51e-06,0.672,0.57,108.3,audio_features,4RdeW4mm5CvvHqPJZT0JUR,spotify:track:4RdeW4mm5CvvHqPJZT0JUR,https://api.spotify.com/v1/tracks/4RdeW4mm5CvvHqPJZT0JUR,https://api.spotify.com/v1/audio-analysis/4RdeW4mm5CvvHqPJZT0JUR,319400,4
0.888,0.76,1,-2.639,0,0.0292,0.428,0.000375,0.119,0.827,127.966,audio_features,6u0YMyjnpSHi8EyHRkCCAP,spotify:track:6u0YMyjnpSHi8EyHRkCCAP,https://api.spotify.com/v1/tracks/6u0YMyjnpSHi8EyHRkCCAP,https://api.spotify.com/v1/audio-analysis/6u0YMyjnpSHi8EyHRkCCAP,220547,4
0.651,0.808,1,-4.731,0,0.0435,0.054,0.0,0.0482,0.858,100.993,audio_features,7pxhKtuTwofDIdgHx2DcVK,spotify:track:7pxhKtuTwofDIdgHx2DcVK,https://api.spotify.com/v1/tracks/7pxhKtuTwofDIdgHx2DcVK,https://api.spotify.com/v1/audio-analysis/7pxhKtuTwofDIdgHx2DcVK,194893,4
0.65,0.501,10,-6.905,1,0.0963,0.582,0.0,0.112,0.374,127.984,audio_features,4mBy2d5IY5rQkidZBKXxfT,spotify:track:4mBy2d5IY5rQkidZBKXxfT,https://api.spotify.com/v1/tracks/4mBy2d5IY5rQkidZBKXxfT,https://api.spotify.com/v1/audio-analysis/4mBy2d5IY5rQkidZBKXxfT,232533,4
0.293,0.734,11,-8.647,0,0.0622,0.0907,0.00509,0.774,0.249,128.447,audio_features,11ix7ryKa4kwEXHV7x6z9x,spotify:track:11ix7ryKa4kwEXHV7x6z9x,https://api.spotify.com/v1/tracks/11ix7ryKa4kwEXHV7x6z9x,https://api.spotify.com/v1/audio-analysis/11ix7ryKa4kwEXHV7x6z9x,561651,4
0.814,0.532,1,-8.415,0,0.304,0.0935,0.0,0.0715,0.504,151.965,audio_features,5fst2COuMGJQ7PzSRYGVj5,spotify:track:5fst2COuMGJQ7PzSRYGVj5,https://api.spotify.com/v1/tracks/5fst2COuMGJQ7PzSRYGVj5,https://api.spotify.com/v1/audio-analysis/5fst2COuMGJQ7PzSRYGVj5,258747,4
0.833,0.808,10,-4.413,0,0.164,0.0643,0.000646,0.272,0.786,94.008,audio_features,0SADXPubFbFXu7ZR3M86io,spotify:track:0SADXPubFbFXu7ZR3M86io,https://api.spotify.com/v1/tracks/0SADXPubFbFXu7ZR3M86io,https://api.spotify.com/v1/audio-analysis/0SADXPubFbFXu7ZR3M86io,188600,4
0.746,0.727,11,-8.787,1,0.147,0.0775,0.0,0.585,0.517,152.084,audio_features,3u9pftbhkHKNti0U58q5j3,spotify:track:3u9pftbhkHKNti0U58q5j3,https://api.spotify.com/v1/tracks/3u9pftbhkHKNti0U58q5j3,https://api.spotify.com/v1/audio-analysis/3u9pftbhkHKNti0U58q5j3,344933,4
0.666,0.605,6,-9.217,1,0.0566,0.00645,0.0,0.369,0.803,172.046,audio_features,6pfbPF9BINdARg4lUhrGmV,spotify:track:6pfbPF9BINdARg4lUhrGmV,https://api.spotify.com/v1/tracks/6pfbPF9BINdARg4lUhrGmV,https://api.spotify.com/v1/audio-analysis/6pfbPF9BINdARg4lUhrGmV,212455,4
0.4,0.317,7,-10.249,0,0.0317,0.732,5.03e-05,0.086,0.108,107.845,audio_features,3RSpK5Y0y5tl25qvssrwJ6,spotify:track:3RSpK5Y0y5tl25qvssrwJ6,https://api.spotify.com/v1/tracks/3RSpK5Y0y5tl25qvssrwJ6,https://api.spotify.com/v1/audio-analysis/3RSpK5Y0y5tl25qvssrwJ6,230933,4
0.491,0.642,5,-8.842,0,0.0498,0.00689,0.00338,0.121,0.057,128.072,audio_features,14xA3DQVsfeekQV2hxwggo,spotify:track:14xA3DQVsfeekQV2hxwggo,https://api.spotify.com/v1/tracks/14xA3DQVsfeekQV2hxwggo,https://api.spotify.com/v1/audio-analysis/14xA3DQVsfeekQV2hxwggo,547551,4
0.781,0.66,1,-7.092,1,0.0352,0.0342,0.103,0.102,0.45,136.053,audio_features,1BrJYaaZLPg06NewOf4LYB,spotify:track:1BrJYaaZLPg06NewOf4LYB,https://api.spotify.com/v1/tracks/1BrJYaaZLPg06NewOf4LYB,https://api.spotify.com/v1/audio-analysis/1BrJYaaZLPg06NewOf4LYB,240761,4
0.82,0.694,4,-5.041,1,0.224,0.0154,0.0,0.0513,0.554,101.616,audio_features,0yMqg5Fn9MtFjhSOs2y7Os,spotify:track:0yMqg5Fn9MtFjhSOs2y7Os,https://api.spotify.com/v1/tracks/0yMqg5Fn9MtFjhSOs2y7Os,https://api.spotify.com/v1/audio-analysis/0yMqg5Fn9MtFjhSOs2y7Os,243600,4
0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,audio_features,3Z25k4ZF6QENy2d9YatsM5,spotify:track:3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/tracks/3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/audio-analysis/3Z25k4ZF6QENy2d9YatsM5,467320,4
0.589,0.442,4,-8.517,1,0.0291,0.334,0.000424,0.0987,0.0904,122.688,audio_features,0O7lENhqOySbsL743G7PqD,spotify:track:0O7lENhqOySbsL743G7PqD,https://api.spotify.com/v1/tracks/0O7lENhqOySbsL743G7PqD,https://api.spotify.com/v1/audio-analysis/0O7lENhqOySbsL743G7PqD,224320,3
0.585,0.902,4,-3.714,0,0.0788,0.0023,0.327,0.343,0.261,104.069,audio_features,7pKniAyPbmgkuLvAI5idqk,spotify:track:7pKniAyPbmgkuLvAI5idqk,https://api.spotify.com/v1/tracks/7pKniAyPbmgkuLvAI5idqk,https://api.spotify.com/v1/audio-analysis/7pKniAyPbmgkuLvAI5idqk,241213,4
0.372,0.486,3,-9.526,1,0.0417,0.882,0.00166,0.17,0.385,145.0,audio_features,3R2zCRTwqfD5DCX4XlAsoQ,spotify:track:3R2zCRTwqfD5DCX4XlAsoQ,https://api.spotify.com/v1/tracks/3R2zCRTwqfD5DCX4XlAsoQ,https://api.spotify.com/v1/audio-analysis/3R2zCRTwqfD5DCX4XlAsoQ,163733,4
0.547,0.674,9,-8.41,1,0.0404,0.138,0.00896,0.339,0.645,159.995,audio_features,74QzbLH96yoUOcSiXKnnMX,spotify:track:74QzbLH96yoUOcSiXKnnMX,https://api.spotify.com/v1/tracks/74QzbLH96yoUOcSiXKnnMX,https://api.spotify.com/v1/audio-analysis/74QzbLH96yoUOcSiXKnnMX,356427,3
0.62,0.64,4,-5.285,1,0.0334,0.0488,0.0,0.0647,0.445,90.032,audio_features,5Xq7KPZSONkhHx6DFTAbTz,spotify:track:5Xq7KPZSONkhHx6DFTAbTz,https://api.spotify.com/v1/tracks/5Xq7KPZSONkhHx6DFTAbTz,https://api.spotify.com/v1/audio-analysis/5Xq7KPZSONkhHx6DFTAbTz,172787,4
0.656,0.741,0,-6.135,1,0.0505,0.0307,0.000147,0.0709,0.549,82.988,audio_features,2VgQLPaAPaJRIXeL0FIW2q,spotify:track:2VgQLPaAPaJRIXeL0FIW2q,https://api.spotify.com/v1/tracks/2VgQLPaAPaJRIXeL0FIW2q,https://api.spotify.com/v1/audio-analysis/2VgQLPaAPaJRIXeL0FIW2q,186946,4
0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,audio_features,30VHURM5NOfoZmqp2iKawS,spotify:track:30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/tracks/30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/audio-analysis/30VHURM5NOfoZmqp2iKawS,219053,4
0.816,0.497,10,-11.387,0,0.0582,0.0684,0.0491,0.382,0.408,100.008,audio_features,4qntZvXd7smir5IPKxvqOl,spotify:track:4qntZvXd7smir5IPKxvqOl,https://api.spotify.com/v1/tracks/4qntZvXd7smir5IPKxvqOl,https://api.spotify.com/v1/audio-analysis/4qntZvXd7smir5IPKxvqOl,166008,4
0.776,0.915,4,-7.788,0,0.0677,0.124,1.28e-05,0.173,0.5,127.969,audio_features,3n1lJB7m8iNDToXJVzIHD2,spotify:track:3n1lJB7m8iNDToXJVzIHD2,https://api.spotify.com/v1/tracks/3n1lJB7m8iNDToXJVzIHD2,https://api.spotify.com/v1/audio-analysis/3n1lJB7m8iNDToXJVzIHD2,150793,4
0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,audio_features,5vLonpxn4VN0A8GtQOBSG0,spotify:track:5vLonpxn4VN0A8GtQOBSG0,https://api.spotify.com/v1/tracks/5vLonpxn4VN0A8GtQOBSG0,https://api.spotify.com/v1/audio-analysis/5vLonpxn4VN0A8GtQOBSG0,290560,4
0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.189,0.408,173.368,audio_features,0ZKKJTv21zJpNrKiL0LYyV,spotify:track:0ZKKJTv21zJpNrKiL0LYyV,https://api.spotify.com/v1/tracks/0ZKKJTv21zJpNrKiL0LYyV,https://api.spotify.com/v1/audio-analysis/0ZKKJTv21zJpNrKiL0LYyV,137232,4
0.672,0.589,0,-7.346,1,0.0564,0.000987,0.00358,0.196,0.338,155.056,audio_features,1NP344u1hDp5kdjpf6K7kL,spotify:track:1NP344u1hDp5kdjpf6K7kL,https://api.spotify.com/v1/tracks/1NP344u1hDp5kdjpf6K7kL,https://api.spotify.com/v1/audio-analysis/1NP344u1hDp5kdjpf6K7kL,142475,4
0.777,0.558,1,-8.838,1,0.198,0.0702,0.0,0.092,0.407,90.996,audio_features,7AyUTunRfriSxK45FV5afF,spotify:track:7AyUTunRfriSxK45FV5afF,https://api.spotify.com/v1/tracks/7AyUTunRfriSxK45FV5afF,https://api.spotify.com/v1/audio-analysis/7AyUTunRfriSxK45FV5afF,213626,4
0.671,0.514,6,-9.692,0,0.0521,0.155,2.14e-06,0.118,0.473,126.048,audio_features,3uqXhRyOu2YktFbQNGRjVp,spotify:track:3uqXhRyOu2YktFbQNGRjVp,https://api.spotify.com/v1/tracks/3uqXhRyOu2YktFbQNGRjVp,https://api.spotify.com/v1/audio-analysis/3uqXhRyOu2YktFbQNGRjVp,254947,4
0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,audio_features,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4
0.825,0.919,4,-3.047,1,0.169,0.112,0.000739,0.0643,0.324,98.595,audio_features,6rx4jBTSagd1W4ZkQI63oK,spotify:track:6rx4jBTSagd1W4ZkQI63oK,https://api.spotify.com/v1/tracks/6rx4jBTSagd1W4ZkQI63oK,https://api.spotify.com/v1/audio-analysis/6rx4jBTSagd1W4ZkQI63oK,203053,4
0.804,0.763,2,-5.48,1,0.0519,0.0678,0.0,0.368,0.0585,136.052,audio_features,6BJbOXDlgVAXSaq6wYFYT2,spotify:track:6BJbOXDlgVAXSaq6wYFYT2,https://api.spotify.com/v1/tracks/6BJbOXDlgVAXSaq6wYFYT2,https://api.spotify.com/v1/audio-analysis/6BJbOXDlgVAXSaq6wYFYT2,156886,4
0.808,0.771,4,-5.719,0,0.0645,0.0413,1.29e-06,0.18,0.471,161.94,audio_features,4BHzHISX21PYwGXiBEUQ70,spotify:track:4BHzHISX21PYwGXiBEUQ70,https://api.spotify.com/v1/tracks/4BHzHISX21PYwGXiBEUQ70,https://api.spotify.com/v1/audio-analysis/4BHzHISX21PYwGXiBEUQ70,251859,4
0.92,0.674,1,-5.662,0,0.264,0.307,0.0,0.104,0.741,141.967,audio_features,6p8NuHm8uCGnn2Dtbtf7zE,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE,304041,4
0.875,0.673,1,-7.74,1,0.21,0.029,0.0,0.318,0.621,148.01,audio_features,2frDm1v0SFNyeduw3gO632,spotify:track:2frDm1v0SFNyeduw3gO632,https://api.spotify.com/v1/tracks/2frDm1v0SFNyeduw3gO632,https://api.spotify.com/v1/audio-analysis/2frDm1v0SFNyeduw3gO632,207801,4
0.581,0.581,10,-9.976,0,0.0379,0.103,2.44e-05,0.0448,0.573,82.549,audio_features,0s10gk6qEQgdiWwP2c0xy7,spotify:track:0s10gk6qEQgdiWwP2c0xy7,https://api.spotify.com/v1/tracks/0s10gk6qEQgdiWwP2c0xy7,https://api.spotify.com/v1/audio-analysis/0s10gk6qEQgdiWwP2c0xy7,302467,4
0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,233087,4
0.838,0.798,9,-4.938,1,0.0831,0.00749,0.0,0.0433,0.585,155.968,audio_features,6p2BLkl2KM6jlpN85Sks93,spotify:track:6p2BLkl2KM6jlpN85Sks93,https://api.spotify.com/v1/tracks/6p2BLkl2KM6jlpN85Sks93,https://api.spotify.com/v1/audio-analysis/6p2BLkl2KM6jlpN85Sks93,210216,4
0.566,0.8,7,-6.774,1,0.0332,0.051,0.0248,0.0668,0.819,130.052,audio_features,1pjk1YeB0mqdBcrACV3b5C,spotify:track:1pjk1YeB0mqdBcrACV3b5C,https://api.spotify.com/v1/tracks/1pjk1YeB0mqdBcrACV3b5C,https://api.spotify.com/v1/audio-analysis/1pjk1YeB0mqdBcrACV3b5C,225893,4
0.775,0.565,2,-8.394,1,0.179,0.288,0.0,0.352,0.477,119.991,audio_features,7fU07zHBVjXu4JVry5oEsX,spotify:track:7fU07zHBVjXu4JVry5oEsX,https://api.spotify.com/v1/tracks/7fU07zHBVjXu4JVry5oEsX,https://api.spotify.com/v1/audio-analysis/7fU07zHBVjXu4JVry5oEsX,264284,4
0.717,0.602,0,-9.441,0,0.323,0.324,1.1e-05,0.0923,0.539,124.003,audio_features,2NoKRHt8LVpnQMVl3TPwvu,spotify:track:2NoKRHt8LVpnQMVl3TPwvu,https://api.spotify.com/v1/tracks/2NoKRHt8LVpnQMVl3TPwvu,https://api.spotify.com/v1/audio-analysis/2NoKRHt8LVpnQMVl3TPwvu,298035,4
